,WHO,Year,intersection,climate,health,sum
0,Europe,2012,0.0,0.0,6.0,6.0
1,Europe,2013,0.0,0.0,8.0,8.0
2,Europe,2014,0.0,0.0,5.0,5.0
3,Europe,2017,0.0,0.0,5.0,5.0
