,HDI Level (2021),Year,intersection,climate,health,sum
0,Medium,2012,0.0,0.0,0.0,0.0
1,Medium,2013,0.0,0.0,0.0,0.0
2,Medium,2014,0.0,0.0,0.0,0.0
3,Medium,2016,0.0,0.0,1.0,1.0
4,Medium,2022,0.0,9.0,4.0,13.0
