,WHO,Year,intersection,climate,health,sum
0,Europe,2017,0.0,0.0,0.0,0.0
1,Europe,2018,0.0,1.0,2.0,3.0
2,Europe,2019,0.0,1.0,2.0,3.0
3,Europe,2020,0.0,1.0,1.0,2.0
4,Europe,2021,0.0,1.0,12.0,13.0
5,Europe,2022,0.0,4.0,11.0,15.0
