,Year,intersection,health,climate
0,2011,0.0,119.0,1.0
1,2012,3.0,197.0,14.0
2,2013,0.0,371.0,16.0
3,2014,0.0,411.0,28.0
4,2015,5.0,717.0,39.0
5,2016,0.0,431.0,30.0
6,2017,6.0,951.0,36.0
7,2018,2.0,751.0,18.0
8,2019,3.0,392.0,17.0
9,2020,28.0,854.0,71.0
10,2021,73.0,1559.0,199.0
11,2022,23.0,1013.0,157.0
