,Year,intersection,health,climate
0,2011,14.0,357.0,203.0
1,2012,3.0,453.0,294.0
2,2013,1.0,323.0,115.0
3,2014,8.0,558.0,247.0
4,2015,4.0,217.0,130.0
5,2016,6.0,282.0,193.0
6,2017,1.0,331.0,180.0
7,2018,5.0,381.0,154.0
8,2019,16.0,506.0,399.0
9,2020,17.0,444.0,375.0
10,2021,40.0,1138.0,439.0
11,2022,79.0,1474.0,994.0
