,WHO,Year,intersection,climate,health,sum
0,Europe,2011,15.0,139.0,242.0,396.0
1,Europe,2012,1.0,74.0,191.0,266.0
2,Europe,2013,7.0,42.0,188.0,237.0
3,Europe,2014,0.0,24.0,114.0,138.0
4,Europe,2015,0.0,54.0,218.0,272.0
5,Europe,2016,5.0,30.0,134.0,169.0
6,Europe,2017,2.0,38.0,187.0,227.0
7,Europe,2018,1.0,66.0,172.0,239.0
8,Europe,2019,2.0,75.0,89.0,166.0
9,Europe,2020,5.0,80.0,194.0,279.0
10,Europe,2021,39.0,566.0,726.0,1331.0
11,Europe,2022,0.0,0.0,26.0,26.0
