,Year,intersection,health,climate
0,2011,0.0,1.0,0.0
1,2012,0.0,6.0,0.0
2,2013,2.0,64.0,10.0
3,2014,2.0,46.0,14.0
4,2015,3.0,48.0,12.0
5,2016,0.0,68.0,22.0
6,2017,0.0,63.0,29.0
7,2018,1.0,22.0,116.0
8,2019,7.0,42.0,124.0
9,2020,0.0,58.0,20.0
10,2021,4.0,299.0,256.0
11,2022,5.0,321.0,180.0
