,Year,intersection,health,climate
0,2011,12.0,877.0,80.0
1,2012,11.0,1914.0,109.0
2,2013,35.0,3103.0,190.0
3,2014,65.0,2247.0,161.0
4,2015,30.0,2790.0,198.0
5,2016,28.0,2211.0,170.0
6,2017,32.0,3205.0,269.0
7,2018,76.0,4125.0,359.0
8,2019,63.0,4322.0,353.0
9,2020,91.0,4149.0,402.0
10,2021,271.0,9084.0,1057.0
11,2022,460.0,9842.0,1517.0
