,index,LC_grouping,Year,intersection,climate,health,sum
0,0,Africa,2016,0.0,2.0,5.0,7.0
1,1,Africa,2017,0.0,1.0,4.0,5.0
2,2,Africa,2018,0.0,2.0,4.0,6.0
3,3,Africa,2019,0.0,2.0,17.0,19.0
4,4,Africa,2021,0.0,2.0,9.0,11.0
5,5,Africa,2022,0.0,6.0,106.0,112.0
