,index,LC_grouping,Year,intersection,climate,health,sum
0,0,Asia,2012,0.0,0.0,26.0,26.0
1,1,Asia,2013,0.0,3.0,32.0,35.0
2,2,Asia,2014,0.0,3.0,11.0,14.0
3,3,Asia,2015,0.0,0.0,27.0,27.0
4,4,Asia,2016,0.0,0.0,29.0,29.0
5,5,Asia,2017,0.0,1.0,25.0,26.0
6,6,Asia,2018,0.0,0.0,3.0,3.0
7,7,Asia,2019,0.0,1.0,0.0,1.0
8,8,Asia,2020,0.0,0.0,0.0,0.0
