,WHO,Year,intersection,climate,health,sum
0,Africa,2012,0.0,1.0,12.0,13.0
1,Africa,2013,0.0,0.0,6.0,6.0
2,Africa,2014,0.0,0.0,6.0,6.0
3,Africa,2015,1.0,2.0,40.0,43.0
