,WHO,Year,intersection,climate,health,sum
0,Americas,2011,0.0,9.0,90.0,99.0
1,Americas,2012,0.0,17.0,174.0,191.0
2,Americas,2013,1.0,32.0,250.0,283.0
3,Americas,2014,3.0,37.0,203.0,243.0
4,Americas,2015,0.0,31.0,308.0,339.0
5,Americas,2016,0.0,30.0,171.0,201.0
6,Americas,2017,0.0,15.0,154.0,169.0
7,Americas,2018,6.0,42.0,238.0,286.0
8,Americas,2019,3.0,22.0,277.0,302.0
9,Americas,2020,6.0,54.0,265.0,325.0
10,Americas,2021,13.0,83.0,806.0,902.0
11,Americas,2022,26.0,196.0,870.0,1092.0
