,Sector,intersection,health,climate
0,Banks,2.0,20.0,20.0
1,Construction & Materials,0.0,5.0,1.0
2,Forestry & Paper,0.0,10.0,2.0
3,Software & Computer Services,0.0,2.0,0.0
4,Support Services,0.0,9.0,1.33
