,WHO,Year,intersection,climate,health,sum
0,Europe,2011,0.0,0.0,1.0,1.0
1,Europe,2012,0.0,4.0,2.0,6.0
2,Europe,2013,3.0,28.0,15.0,46.0
3,Europe,2014,0.0,2.0,2.0,4.0
4,Europe,2015,0.0,1.0,3.0,4.0
5,Europe,2016,0.0,10.0,1.0,11.0
6,Europe,2017,0.0,11.0,4.0,15.0
7,Europe,2019,0.0,0.0,1.0,1.0
8,Europe,2020,0.0,0.0,1.0,1.0
9,Europe,2021,0.0,0.0,0.0,0.0
10,Europe,2022,0.0,0.0,0.0,0.0
