,Year,intersection,health,climate
0,2011,10.0,109.0,78.0
1,2012,0.0,160.0,33.0
2,2013,2.0,341.0,53.0
3,2014,7.0,578.0,84.0
4,2015,17.0,515.0,48.0
5,2016,11.0,402.0,68.0
6,2017,24.0,652.0,133.0
7,2018,10.0,695.0,90.0
8,2019,7.0,775.0,121.0
9,2020,3.0,742.0,92.0
10,2021,51.0,2040.0,316.0
11,2022,50.0,1794.0,435.0
