,WHO,Year,intersection,climate,health,sum
0,Europe,2011,0.0,2.0,8.0,10.0
1,Europe,2012,0.0,0.0,15.0,15.0
2,Europe,2013,0.0,0.0,17.0,17.0
3,Europe,2014,3.0,33.0,100.0,136.0
4,Europe,2015,0.0,0.0,24.0,24.0
5,Europe,2016,2.0,15.0,35.0,52.0
6,Europe,2017,12.0,94.0,333.0,439.0
7,Europe,2018,1.0,29.0,78.0,108.0
8,Europe,2019,0.0,17.0,17.0,34.0
9,Europe,2020,0.0,2.0,3.0,5.0
10,Europe,2021,1.0,12.0,85.0,98.0
11,Europe,2022,0.0,14.0,109.0,123.0
