,index,LC_grouping,Year,intersection,climate,health,sum
0,0,Africa,2014,0.0,1.0,16.0,17.0
1,1,Africa,2015,0.0,0.0,10.0,10.0
2,2,Africa,2016,0.0,1.0,7.0,8.0
3,3,Africa,2017,0.0,0.0,13.0,13.0
4,4,Africa,2018,0.0,0.0,13.0,13.0
5,5,Africa,2021,0.0,0.0,16.0,16.0
6,6,Africa,2022,0.0,1.0,28.0,29.0
