,WHO,Year,intersection,climate,health,sum
0,Eastern Mediterranean,2012,0.0,1.0,0.0,1.0
1,Eastern Mediterranean,2015,0.0,7.0,55.0,62.0
2,Eastern Mediterranean,2016,0.0,11.0,7.0,18.0
3,Eastern Mediterranean,2017,0.0,15.0,29.0,44.0
4,Eastern Mediterranean,2018,1.0,21.0,32.0,54.0
5,Eastern Mediterranean,2019,0.0,27.0,47.0,74.0
6,Eastern Mediterranean,2020,0.0,0.0,10.0,10.0
7,Eastern Mediterranean,2021,1.0,40.0,95.0,136.0
8,Eastern Mediterranean,2022,4.0,40.0,108.0,152.0
