,index,LC_grouping,Year,intersection,climate,health,sum
0,0,Asia,2011,0.0,7.0,15.0,22.0
1,1,Asia,2012,0.0,0.0,0.0,0.0
2,2,Asia,2013,0.0,1.0,12.0,13.0
3,3,Asia,2014,0.0,1.0,23.0,24.0
4,4,Asia,2015,0.0,0.0,3.0,3.0
5,5,Asia,2016,0.0,1.0,18.0,19.0
6,6,Asia,2017,0.0,3.0,8.0,11.0
7,7,Asia,2018,2.0,4.0,11.0,17.0
8,8,Asia,2019,0.0,0.0,5.0,5.0
9,9,Asia,2020,5.0,6.0,31.0,42.0
10,10,Asia,2021,1.0,3.0,28.0,32.0
11,11,Asia,2022,1.0,9.0,22.0,32.0
