,Sector,intersection,health,climate
0,Beverages,0.0,4.0,0.0
1,Electronic & Electrical Equ...,1.0,3.0,2.0
2,General Industrials,0.0,2.0,0.0
3,Industrial Engineering,0.0,3.0,1.0
4,Personal Goods,0.0,16.0,0.0
