,WHO,Year,intersection,climate,health,sum,Sector
0,Eastern Mediterranean,2011,0.0,0.0,11.0,11.0,Health Care Equipment & Ser...
1,Eastern Mediterranean,2012,0.0,0.0,9.0,9.0,Health Care Equipment & Ser...
2,Eastern Mediterranean,2013,0.0,0.0,9.0,9.0,Health Care Equipment & Ser...
3,Eastern Mediterranean,2014,0.0,0.0,2.0,2.0,Health Care Equipment & Ser...
4,Eastern Mediterranean,2015,0.0,0.0,3.0,3.0,Health Care Equipment & Ser...
