,WHO,Year,intersection,climate,health,sum
0,Europe,2011,0.0,35.0,91.0,126.0
1,Europe,2012,0.0,50.0,73.0,123.0
2,Europe,2013,1.0,55.0,116.0,172.0
3,Europe,2014,5.0,48.0,145.0,198.0
4,Europe,2015,8.0,61.0,144.0,213.0
5,Europe,2016,0.0,8.0,75.0,83.0
6,Europe,2017,0.0,5.0,67.0,72.0
7,Europe,2018,0.0,6.0,31.0,37.0
8,Europe,2019,0.0,19.0,82.0,101.0
9,Europe,2020,9.0,123.0,91.0,223.0
10,Europe,2021,59.0,252.0,366.0,677.0
11,Europe,2022,58.0,206.0,395.0,659.0
