,index,LC_grouping,Year,intersection,climate,health,sum
0,0,Africa,2011,0.0,2.0,16.0,18.0
1,1,Africa,2012,0.0,7.0,46.0,53.0
2,2,Africa,2013,0.0,11.0,72.0,83.0
3,3,Africa,2014,1.0,15.0,94.0,110.0
4,4,Africa,2015,0.0,5.0,48.0,53.0
5,5,Africa,2016,0.0,7.0,55.0,62.0
6,6,Africa,2017,2.0,7.0,35.0,44.0
7,7,Africa,2018,0.0,1.0,23.0,24.0
8,8,Africa,2019,0.0,13.0,9.0,22.0
9,9,Africa,2020,0.0,0.0,9.0,9.0
10,10,Africa,2021,2.0,27.0,12.0,41.0
11,11,Africa,2022,1.0,22.0,5.0,28.0
