,WHO,Year,intersection,climate,health,sum,Sector
0,Europe,2011,0.0,1.0,5.0,6.0,Health Care Equipment & Ser...
1,Europe,2012,0.0,0.0,4.0,4.0,Health Care Equipment & Ser...
2,Europe,2014,0.0,0.0,8.0,8.0,Health Care Equipment & Ser...
3,Europe,2022,0.0,1.0,9.0,10.0,Health Care Equipment & Ser...
