,WHO,Year,intersection,climate,health,sum,Sector
0,Europe,2019,0.0,0.0,6.0,6.0,Health Care Equipment & Ser...
1,Europe,2020,0.0,0.0,6.0,6.0,Health Care Equipment & Ser...
2,Europe,2021,0.0,0.0,10.0,10.0,Health Care Equipment & Ser...
3,Europe,2022,0.0,0.0,12.0,12.0,Health Care Equipment & Ser...
