,WHO,Year,intersection,climate,health,sum
0,Africa,2012,0.0,1.0,7.0,8.0
1,Africa,2018,1.0,11.0,19.0,31.0
2,Africa,2020,2.0,9.0,22.0,33.0
3,Africa,2021,0.0,0.0,1.0,1.0
4,Africa,2022,0.0,4.0,53.0,57.0
