,WHO,Year,intersection,climate,health,sum
0,Europe,2011,7.0,71.0,272.0,350.0
1,Europe,2012,8.0,167.0,389.0,564.0
2,Europe,2013,23.0,160.0,326.0,509.0
3,Europe,2014,10.0,373.0,400.0,783.0
4,Europe,2015,16.0,184.0,500.0,700.0
5,Europe,2016,21.0,508.0,535.0,1064.0
6,Europe,2017,49.0,120.0,277.0,446.0
7,Europe,2018,4.0,59.0,191.0,254.0
8,Europe,2019,53.0,153.0,406.0,612.0
9,Europe,2020,12.0,157.0,189.0,358.0
10,Europe,2021,23.0,238.0,809.0,1070.0
11,Europe,2022,85.0,1160.0,2057.0,3302.0
