,index,LC_grouping,Year,intersection,climate,health,sum
0,0,Asia,2011,0.0,5.0,7.0,12.0
1,1,Asia,2012,1.0,16.0,80.0,97.0
2,2,Asia,2013,1.0,26.0,75.0,102.0
3,3,Asia,2014,2.0,33.0,159.0,194.0
4,4,Asia,2015,7.0,27.0,158.0,192.0
5,5,Asia,2016,12.0,47.0,167.0,226.0
6,6,Asia,2017,10.0,40.0,196.0,246.0
7,7,Asia,2018,13.0,84.0,311.0,408.0
8,8,Asia,2019,8.0,90.0,281.0,379.0
9,9,Asia,2020,21.0,98.0,262.0,381.0
10,10,Asia,2021,15.0,85.0,260.0,360.0
11,11,Asia,2022,9.0,27.0,128.0,164.0
